agentId;runNumber;resultCount;totalVictories;avgVictories;totalDeaths;avgDeaths;totalScore;avgScore;totalTimeSpent;avgTimeSpent;seed;powerPillsEnabled;totalPills;levelsToPlay;thinkTimeMillis;visualize;visualizeScale2x;mayBePaused;replay;replayFile;repetitions
MyPacMan2;1;1;0;0.0;1;1.0;16800;16800.0;3495;3495.0;996616057;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-0-Iter-0.replay;1
MyPacMan2;2;1;0;0.0;1;1.0;13750;13750.0;3966;3966.0;442615224;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-1-Iter-0.replay;1
MyPacMan2;3;1;0;0.0;1;1.0;7720;7720.0;1536;1536.0;884779003;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-2-Iter-0.replay;1
MyPacMan2;4;1;0;0.0;1;1.0;17800;17800.0;4882;4882.0;2118321874;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-3-Iter-0.replay;1
MyPacMan2;5;1;0;0.0;1;1.0;8620;8620.0;1813;1813.0;1262069162;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-4-Iter-0.replay;1
MyPacMan2;6;1;0;0.0;1;1.0;20870;20870.0;5250;5250.0;355764141;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-5-Iter-0.replay;1
MyPacMan2;7;1;0;0.0;1;1.0;9440;9440.0;2455;2455.0;700408466;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-6-Iter-0.replay;1
MyPacMan2;8;1;0;0.0;1;1.0;3310;3310.0;775;775.0;492542661;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-7-Iter-0.replay;1
MyPacMan2;9;1;0;0.0;1;1.0;8750;8750.0;3279;3279.0;665796387;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-8-Iter-0.replay;1
MyPacMan2;10;1;0;0.0;1;1.0;4120;4120.0;1150;1150.0;562961327;true;1.0;20;40;false;true;false;true;C:\Users\doubr\OneDrive\Documents\SCHOOL\MFF\MFF-Mgr\ArtificalInteligence\MsPacMan-vs-Ghosts-AI-master\.\results\replays\MyPacMan2-Run-9-Iter-0.replay;1
